familyname,birth_lng,birth_lat,work_lng,work_lat,count
лю,117.818846,26.44650591,119.3034698,26.08042942,
лю,118.1345349,24.46872808,119.3034698,26.08042942,1
лю,118.1345349,24.46872808,119.3034698,26.08042942,
лю,118.1409708,25.39559852,119.3034698,26.08042942,1
лю,118.1409708,25.39559852,119.3034698,26.08042942,
лю,119.2906329,26.09787111,119.3034698,26.08042942,3
лю,119.2906329,26.09787111,119.3034698,26.08042942,
лю,119.2906329,26.09787111,119.3034698,26.08042942,
лю,119.2906329,26.09787111,119.3034698,26.08042942,
лю,119.3149229,26.22175208,119.3034698,26.08042942,1
лю,119.3149229,26.22175208,119.3034698,26.08042942,
лю,107.1772265,35.78795389,119.4194189,32.40067694,1
лю,107.1772265,35.78795389,119.4194189,32.40067694,
лю,112.855303,35.52055875,119.4194189,32.40067694,1
лю,112.855303,35.52055875,119.4194189,32.40067694,
лю,118.7219786,31.95455211,119.4194189,32.40067694,1
лю,118.7219786,31.95455211,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,8
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.4866778,32.3956701,119.4194189,32.40067694,
лю,119.503407,32.8359437,119.4194189,32.40067694,1
лю,119.503407,32.8359437,119.4194189,32.40067694,
лю,119.7016662,32.53986642,119.4194189,32.40067694,1
лю,119.7016662,32.53986642,119.4194189,32.40067694,
лю,125.2782265,43.68910862,119.4194189,32.40067694,1
лю,125.2782265,43.68910862,119.4194189,32.40067694,
лю,114.3328681,30.65609089,119.4304894,32.19471592,1
лю,114.3328681,30.65609089,119.4304894,32.19471592,
лю,118.3224365,33.95579871,119.4304894,32.19471592,1
лю,118.3224365,33.95579871,119.4304894,32.19471592,
лю,118.5691248,32.0590623,119.4304894,32.19471592,1
лю,118.5691248,32.0590623,119.4304894,32.19471592,
лю,119.4309203,32.19664653,119.4304894,32.19471592,3
лю,119.4309203,32.19664653,119.4304894,32.19471592,
лю,119.4309203,32.19664653,119.4304894,32.19471592,
лю,119.4309203,32.19664653,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,7
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,119.5848217,32.2019961,119.4304894,32.19471592,
лю,118.9637248,32.16942426,119.6045709,31.72889303,1
лю,118.9637248,32.16942426,119.6045709,31.72889303,
лю,119.6443035,31.96026346,119.6045709,31.72889303,1
лю,119.6443035,31.96026346,119.6045709,31.72889303,
лю,114.4535014,38.11721864,119.6085306,39.9417481,1
лю,114.4535014,38.11721864,119.6085306,39.9417481,
лю,119.5776172,39.98877958,119.6085306,39.9417481,1
лю,119.5776172,39.98877958,119.6085306,39.9417481,
лю,119.6443035,31.96026346,119.6125006,32.01592027,1
лю,119.6443035,31.96026346,119.6125006,32.01592027,
лю,119.5175723,28.98453967,119.6534362,29.08463939,5
лю,119.5175723,28.98453967,119.6534362,29.08463939,
лю,119.5175723,28.98453967,119.6534362,29.08463939,
лю,119.5175723,28.98453967,119.6534362,29.08463939,
лю,119.5175723,28.98453967,119.6534362,29.08463939,
лю,119.5175723,28.98453967,119.6534362,29.08463939,
лю,119.9964181,32.96195431,119.9295663,32.46067505,1
лю,119.9964181,32.96195431,119.9295663,32.46067505,
лю,101.7126636,36.68636785,119.9295731,28.47327818,1
лю,101.7126636,36.68636785,119.9295731,28.47327818,
лю,117.2341194,29.30323056,119.9814847,31.81579565,1
лю,117.2341194,29.30323056,119.9814847,31.81579565,
лю,117.8903643,33.94657064,119.9814847,31.81579565,1
лю,117.8903643,33.94657064,119.9814847,31.81579565,
лю,119.3828389,31.42524193,119.9814847,31.81579565,1
лю,119.3828389,31.42524193,119.9814847,31.81579565,
лю,119.5848217,32.2019961,119.9814847,31.81579565,1
лю,119.5848217,32.2019961,119.9814847,31.81579565,
лю,119.9031539,31.93994604,119.9814847,31.81579565,2
лю,119.9031539,31.93994604,119.9814847,31.81579565,
лю,119.9031539,31.93994604,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,8
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,119.9124387,31.79851137,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,6
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0017658,31.77780326,119.9814847,31.81579565,
лю,120.0563593,31.7568982,119.9814847,31.81579565,1
лю,120.0563593,31.7568982,119.9814847,31.81579565,
лю,120.2063514,33.37894824,119.9814847,31.81579565,1
лю,120.2063514,33.37894824,119.9814847,31.81579565,
лю,120.3157982,31.54286603,119.9814847,31.81579565,2
лю,120.3157982,31.54286603,119.9814847,31.81579565,
лю,120.3157982,31.54286603,119.9814847,31.81579565,
лю,120.5637695,32.79144255,119.9814847,31.81579565,1
лю,120.5637695,32.79144255,119.9814847,31.81579565,
лю,112.855303,35.52055875,120.0945166,30.89896394,5
лю,112.855303,35.52055875,120.0945166,30.89896394,
лю,112.855303,35.52055875,120.0945166,30.89896394,
лю,112.855303,35.52055875,120.0945166,30.89896394,
лю,112.855303,35.52055875,120.0945166,30.89896394,
лю,112.855303,35.52055875,120.0945166,30.89896394,
лю,120.0889929,30.20703617,120.0945166,30.89896394,1
лю,120.0889929,30.20703617,120.0945166,30.89896394,
лю,120.2063514,33.37894824,120.1675443,33.35510092,2
лю,120.2063514,33.37894824,120.1675443,33.35510092,
лю,120.2063514,33.37894824,120.1675443,33.35510092,
лю,120.2795047,33.74546225,120.1675443,33.35510092,1
лю,120.2795047,33.74546225,120.1675443,33.35510092,
лю,108.9662589,34.25548456,120.2155118,30.25308298,1
лю,108.9662589,34.25548456,120.2155118,30.25308298,
лю,112.3431214,28.69406943,120.2155118,30.25308298,1
лю,112.3431214,28.69406943,120.2155118,30.25308298,
лю,112.3727454,31.67333517,120.2155118,30.25308298,1
лю,112.3727454,31.67333517,120.2155118,30.25308298,
лю,112.855303,35.52055875,120.2155118,30.25308298,1
лю,112.855303,35.52055875,120.2155118,30.25308298,
лю,114.5107843,38.06338975,120.2155118,30.25308298,1
лю,114.5107843,38.06338975,120.2155118,30.25308298,
лю,116.5216949,39.95895317,120.2155118,30.25308298,1
лю,116.5216949,39.95895317,120.2155118,30.25308298,
лю,117.1171376,32.64353587,120.2155118,30.25308298,1
лю,117.1171376,32.64353587,120.2155118,30.25308298,
лю,118.813003,28.99853529,120.2155118,30.25308298,1
лю,118.813003,28.99853529,120.2155118,30.25308298,
лю,119.5333376,29.28410254,120.2155118,30.25308298,1
лю,119.5333376,29.28410254,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,6
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.0889929,30.20703617,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,6
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1588449,30.34473201,120.2155118,30.25308298,
лю,120.1801261,30.23235764,120.2155118,30.25308298,3
лю,120.1801261,30.23235764,120.2155118,30.25308298,
лю,120.1801261,30.23235764,120.2155118,30.25308298,
лю,120.1801261,30.23235764,120.2155118,30.25308298,
лю,120.186535,30.31028787,120.2155118,30.25308298,3
лю,120.186535,30.31028787,120.2155118,30.25308298,
лю,120.186535,30.31028787,120.2155118,30.25308298,
лю,120.186535,30.31028787,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,7
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.1923704,30.18758761,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,12
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.3038232,30.3158321,120.2155118,30.25308298,
лю,120.4455428,27.43443638,120.2155118,30.25308298,1
лю,120.4455428,27.43443638,120.2155118,30.25308298,
лю,120.6183267,30.01579294,120.2155118,30.25308298,2
лю,120.6183267,30.01579294,120.2155118,30.25308298,
лю,120.6183267,30.01579294,120.2155118,30.25308298,
лю,120.8855756,30.52604259,120.2155118,30.25308298,1
лю,120.8855756,30.52604259,120.2155118,30.25308298,
лю,120.9855632,29.15177864,120.2155118,30.25308298,2
лю,120.9855632,29.15177864,120.2155118,30.25308298,
лю,120.9855632,29.15177864,120.2155118,30.25308298,
лю,122.2787647,29.87110138,120.2155118,30.25308298,1
лю,122.2787647,29.87110138,120.2155118,30.25308298,
лю,123.4535523,41.79830464,120.2155118,30.25308298,1
лю,123.4535523,41.79830464,120.2155118,30.25308298,
лю,120.2768986,32.03944279,120.283532,31.98817008,1
лю,120.2768986,32.03944279,120.283532,31.98817008,
лю,116.9831571,36.77807769,120.3185833,31.49880973,1
лю,116.9831571,36.77807769,120.3185833,31.49880973,
лю,118.3125513,33.42595527,120.3185833,31.49880973,1
лю,118.3125513,33.42595527,120.3185833,31.49880973,
лю,118.3224365,33.95579871,120.3185833,31.49880973,1
лю,118.3224365,33.95579871,120.3185833,31.49880973,
лю,118.7650569,32.06860446,120.3185833,31.49880973,1
лю,118.7650569,32.06860446,120.3185833,31.49880973,
лю,119.3249566,33.88415518,120.3185833,31.49880973,1
лю,119.3249566,33.88415518,120.3185833,31.49880973,
лю,119.4463969,34.17519487,120.3185833,31.49880973,1
лю,119.4463969,34.17519487,120.3185833,31.49880973,
лю,119.7902653,31.36224491,120.3185833,31.49880973,1
лю,119.7902653,31.36224491,120.3185833,31.49880973,
лю,119.9211744,32.48825784,120.3185833,31.49880973,1
лю,119.9211744,32.48825784,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,7
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2485018,31.46657857,120.3185833,31.49880973,
лю,120.2768986,32.03944279,120.3185833,31.49880973,1
лю,120.2768986,32.03944279,120.3185833,31.49880973,
лю,120.2821257,31.6093694,120.3185833,31.49880973,2
лю,120.2821257,31.6093694,120.3185833,31.49880973,
лю,120.2821257,31.6093694,120.3185833,31.49880973,
лю,120.3157982,31.54286603,120.3185833,31.49880973,1
лю,120.3157982,31.54286603,120.3185833,31.49880973,
лю,120.3289027,31.59734093,120.3185833,31.49880973,3
лю,120.3289027,31.59734093,120.3185833,31.49880973,
лю,120.3289027,31.59734093,120.3185833,31.49880973,
лю,120.3289027,31.59734093,120.3185833,31.49880973,
лю,117.1839022,36.21545724,120.3894552,36.0722275,1
лю,117.1839022,36.21545724,120.3894552,36.0722275,
лю,119.6325271,41.84222259,120.4574995,41.57982086,1
лю,119.6325271,41.84222259,120.4574995,41.57982086,
лю,120.4840729,41.60574019,120.4574995,41.57982086,1
лю,120.4840729,41.60574019,120.4574995,41.57982086,
лю,120.5724506,29.96878898,120.5854785,30.03636931,3
лю,120.5724506,29.96878898,120.5854785,30.03636931,
лю,120.5724506,29.96878898,120.5854785,30.03636931,
лю,120.5724506,29.96878898,120.5854785,30.03636931,
лю,120.6183267,30.01579294,120.5854785,30.03636931,5
лю,120.6183267,30.01579294,120.5854785,30.03636931,
лю,120.6183267,30.01579294,120.5854785,30.03636931,
лю,120.6183267,30.01579294,120.5854785,30.03636931,
лю,120.6183267,30.01579294,120.5854785,30.03636931,
лю,120.6183267,30.01579294,120.5854785,30.03636931,
лю,112.5649422,28.97718604,120.5924122,31.30356407,1
лю,112.5649422,28.97718604,120.5924122,31.30356407,
лю,112.855303,35.52055875,120.5924122,31.30356407,1
лю,112.855303,35.52055875,120.5924122,31.30356407,
лю,116.0399854,32.94158511,120.5924122,31.30356407,1
лю,116.0399854,32.94158511,120.5924122,31.30356407,
лю,117.2961286,34.3014098,120.5924122,31.30356407,1
лю,117.2961286,34.3014098,120.5924122,31.30356407,
лю,117.90306,34.40294639,120.5924122,31.30356407,1
лю,117.90306,34.40294639,120.5924122,31.30356407,
лю,118.1345349,24.46872808,120.5924122,31.30356407,1
лю,118.1345349,24.46872808,120.5924122,31.30356407,
лю,118.5382325,32.97161313,120.5924122,31.30356407,1
лю,118.5382325,32.97161313,120.5924122,31.30356407,
лю,119.2715431,40.98180113,120.5924122,31.30356407,1
лю,119.2715431,40.98180113,120.5924122,31.30356407,
лю,119.503407,32.8359437,120.5924122,31.30356407,2
лю,119.503407,32.8359437,120.5924122,31.30356407,
лю,119.503407,32.8359437,120.5924122,31.30356407,
лю,119.5848217,32.2019961,120.5924122,31.30356407,1
лю,119.5848217,32.2019961,120.5924122,31.30356407,
лю,119.6443035,31.96026346,120.5924122,31.30356407,1
лю,119.6443035,31.96026346,120.5924122,31.30356407,
лю,119.7016662,32.53986642,120.5924122,31.30356407,1
лю,119.7016662,32.53986642,120.5924122,31.30356407,
лю,120.0908162,32.52645249,120.5924122,31.30356407,1
лю,120.0908162,32.52645249,120.5924122,31.30356407,
лю,120.3289027,31.59734093,120.5924122,31.30356407,1
лю,120.3289027,31.59734093,120.5924122,31.30356407,
лю,120.5816254,31.34452757,120.5924122,31.30356407,4
лю,120.5816254,31.34452757,120.5924122,31.30356407,
лю,120.5816254,31.34452757,120.5924122,31.30356407,
лю,120.5816254,31.34452757,120.5924122,31.30356407,
лю,120.5816254,31.34452757,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,6
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,120.6167931,31.29572734,120.5924122,31.30356407,
лю,123.9448383,47.30107316,120.5924122,31.30356407,1
лю,123.9448383,47.30107316,120.5924122,31.30356407,
лю,118.813003,28.99853529,120.7064769,28.0010854,1
лю,118.813003,28.99853529,120.7064769,28.0010854,
лю,120.2814344,29.69939952,120.7064769,28.0010854,1
лю,120.2814344,29.69939952,120.7064769,28.0010854,
лю,120.5657985,28.06786505,120.7064769,28.0010854,5
лю,120.5657985,28.06786505,120.7064769,28.0010854,
лю,120.5657985,28.06786505,120.7064769,28.0010854,
лю,120.5657985,28.06786505,120.7064769,28.0010854,
лю,120.5657985,28.06786505,120.7064769,28.0010854,
лю,120.5657985,28.06786505,120.7064769,28.0010854,
лю,120.6688087,28.33639047,120.7064769,28.0010854,1
лю,120.6688087,28.33639047,120.7064769,28.0010854,
лю,120.6919075,30.77767897,120.7635518,30.75097483,2
лю,120.6919075,30.77767897,120.7635518,30.75097483,
лю,120.6919075,30.77767897,120.7635518,30.75097483,
лю,112.855303,35.52055875,120.9015917,31.98654943,1
лю,112.855303,35.52055875,120.9015917,31.98654943,
лю,120.4739269,32.55398507,120.9015917,31.98654943,1
лю,120.4739269,32.55398507,120.9015917,31.98654943,
лю,120.580144,32.27361627,120.9015917,31.98654943,1
лю,120.580144,32.27361627,120.9015917,31.98654943,
лю,120.8238748,32.07125642,120.9015917,31.98654943,3
лю,120.8238748,32.07125642,120.9015917,31.98654943,
лю,120.8238748,32.07125642,120.9015917,31.98654943,
лю,120.8238748,32.07125642,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,11
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,120.8875986,31.9626607,120.9015917,31.98654943,
лю,121.0592444,32.38766215,120.9015917,31.98654943,1
лю,121.0592444,32.38766215,120.9015917,31.98654943,
лю,121.0724944,32.06709896,120.9015917,31.98654943,1
лю,121.0724944,32.06709896,120.9015917,31.98654943,
лю,121.5692401,37.27244586,121.4544154,37.47003838,2
лю,121.5692401,37.27244586,121.4544154,37.47003838,
лю,121.5692401,37.27244586,121.4544154,37.47003838,
лю,80.43993178,40.06078789,121.4805389,31.23592904,1
лю,80.43993178,40.06078789,121.4805389,31.23592904,
лю,103.2527935,36.61692361,121.4805389,31.23592904,1
лю,103.2527935,36.61692361,121.4805389,31.23592904,
лю,103.8515712,36.05400813,121.4805389,31.23592904,1
лю,103.8515712,36.05400813,121.4805389,31.23592904,
лю,105.2021688,29.62808855,121.4805389,31.23592904,1
лю,105.2021688,29.62808855,121.4805389,31.23592904,
лю,108.9155466,34.27319237,121.4805389,31.23592904,1
лю,108.9155466,34.27319237,121.4805389,31.23592904,
лю,109.2044018,35.38390188,121.4805389,31.23592904,1
лю,109.2044018,35.38390188,121.4805389,31.23592904,
лю,110.4126012,23.53868288,121.4805389,31.23592904,1
лю,110.4126012,23.53868288,121.4805389,31.23592904,
лю,112.855303,35.52055875,121.4805389,31.23592904,1
лю,112.855303,35.52055875,121.4805389,31.23592904,
лю,113.1553698,29.36774346,121.4805389,31.23592904,1
лю,113.1553698,29.36774346,121.4805389,31.23592904,
лю,114.7014718,30.47306762,121.4805389,31.23592904,1
лю,114.7014718,30.47306762,121.4805389,31.23592904,
лю,115.1322666,30.18448551,121.4805389,31.23592904,1
лю,115.1322666,30.18448551,121.4805389,31.23592904,
лю,115.9101483,28.69237515,121.4805389,31.23592904,1
лю,115.9101483,28.69237515,121.4805389,31.23592904,
лю,116.369352,39.89153088,121.4805389,31.23592904,1
лю,116.369352,39.89153088,121.4805389,31.23592904,
лю,117.0146872,32.56436377,121.4805389,31.23592904,1
лю,117.0146872,32.56436377,121.4805389,31.23592904,
лю,117.1908184,36.61268816,121.4805389,31.23592904,1
лю,117.1908184,36.61268816,121.4805389,31.23592904,
лю,117.2761761,34.22248668,121.4805389,31.23592904,1
лю,117.2761761,34.22248668,121.4805389,31.23592904,
лю,117.3381106,23.98492459,121.4805389,31.23592904,1
лю,117.3381106,23.98492459,121.4805389,31.23592904,
лю,117.5758569,32.00318909,121.4805389,31.23592904,1
лю,117.5758569,32.00318909,121.4805389,31.23592904,
лю,118.5783479,31.71162712,121.4805389,31.23592904,1
лю,118.5783479,31.71162712,121.4805389,31.23592904,
лю,119.2681694,42.18413065,121.4805389,31.23592904,1
лю,119.2681694,42.18413065,121.4805389,31.23592904,
лю,119.5604619,29.83658248,121.4805389,31.23592904,1
лю,119.5604619,29.83658248,121.4805389,31.23592904,
лю,119.951062,36.78855005,121.4805389,31.23592904,1
лю,119.951062,36.78855005,121.4805389,31.23592904,
лю,120.0889929,30.20703617,121.4805389,31.23592904,1
лю,120.0889929,30.20703617,121.4805389,31.23592904,
лю,120.2814344,29.69939952,121.4805389,31.23592904,1
лю,120.2814344,29.69939952,121.4805389,31.23592904,
лю,120.6167931,31.29572734,121.4805389,31.23592904,1
лю,120.6167931,31.29572734,121.4805389,31.23592904,
лю,120.6272785,31.90781234,121.4805389,31.23592904,1
лю,120.6272785,31.90781234,121.4805389,31.23592904,
лю,120.6688087,28.33639047,121.4805389,31.23592904,1
лю,120.6688087,28.33639047,121.4805389,31.23592904,
лю,120.8118846,41.86507103,121.4805389,31.23592904,1
лю,120.8118846,41.86507103,121.4805389,31.23592904,
лю,121.0592444,32.38766215,121.4805389,31.23592904,2
лю,121.0592444,32.38766215,121.4805389,31.23592904,
лю,121.0592444,32.38766215,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,8
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.2510135,31.36433806,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,19
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3876161,31.2133015,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,13
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.3984429,31.26374293,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,6
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4090412,31.39862269,121.4805389,31.23592904,
лю,121.4250243,31.09353754,121.4805389,31.23592904,5
лю,121.4250243,31.09353754,121.4805389,31.23592904,
лю,121.4250243,31.09353754,121.4805389,31.23592904,
лю,121.4250243,31.09353754,121.4805389,31.23592904,
лю,121.4250243,31.09353754,121.4805389,31.23592904,
лю,121.4250243,31.09353754,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,22
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.446235,31.16915209,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,17
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4547556,31.2353808,121.4805389,31.23592904,
лю,121.4577688,31.28804447,121.4805389,31.23592904,11
лю,121.4577688,31.28804447,121.4805389,31.23592904,
лю,121.4577688,31.28804447,121.4805389,31.23592904,
лю,121.4577688,31.28804447,121.4805389,31.23592904,
лю,121.4577688,31.28804447,121.4805389,31.23592904,
лю,121.4577688,31.28804447,121.4805389,31.23592904,
